
 100) O       + NO3     = O2      + NO2          3.365E+08
 120) CLO     + O       = CL      + O2           3.498E+11
 128) HCL     + O       = CL      + OH           1.390E+06
 129) HOCL    + O       = CLO     + OH           4.681E+06
 130) CLONO2  + O       = CL      + O2      NO2  1.711E+08
 149) CLO2    + O       = CLO     + O2           1.470E+03
 150) NO2     + O       = NO3     +              4.455E+09
 161) SO      + O       = SO2     +              4.022E+01
 164) SO2     + O       = SO3     +              5.308E+04
 169) HSO3    + O       = OH      + SO3          2.868E-03
 172) H2S     + O       = OH      + HS           1.910E+03
 173) HS      + O       = H       + SO           7.402E+01
 216) HSO     + O       = OH      + SO           4.474E+05

H2O                 PRODUCTION RXS              INT RX RATE    TP =  4.61E+10
   4) H2      + OH      = H2O     + H            4.540E+10
   8) H       + HO2     = H2O     + O            2.035E+07
  11) OH      + HO2     = H2O     + O2           5.623E+10
  16) H2O2    + OH      = HO2     + H2O          2.614E+10
  20) OH      + OH      = H2O     + O            6.576E+08
  35) OH      + HCO     = H2O     + CO           1.089E+01
  45) H2CO    + OH      = H2O     + HCO          3.899E+10
  46) H       + OH      = H2O     +              1.847E+05
  58) CH4     + OH      = CH3     + H2O          1.288E+11
  76) H3CO    + OH      = H2CO    + H2O          6.230E+04
  90) HNO3    + OH      = H2O     + NO3          5.312E+09
  92) HO2NO2  + OH      = NO2     + H2O     O2   5.172E+09
  96) CH3OOH  + OH      = CH3O2   + H2O          5.524E+10
 104) CH3CL   + OH      = CL      + H2O          3.300E+08
 125) HCL     + OH      = CL      + H2O          7.821E+08
 126) HOCL    + OH      = CLO     + H2O          2.843E+07
 167) HSO3    + OH      = H2O     + SO3          2.919E-02
 170) H2S     + OH      = H2O     + HS           3.325E+08
 212) HSO     + OH      = H2O     + SO           2.050E+08

H2O                    LOSS RXS                INT RX RATE    TL =  3.67E+10
   1) H2O     + O1D     = OH      + OH           1.459E+11
  25) H2O     + HV      = H       + OH           6.266E+09
 155) N2O5    + H2O     = HNO3    + HNO3         1.816E+08
 165) SO3     + H2O     = H2SO4   +              2.290E+09

OH                  PRODUCTION RXS              INT RX RATE    TP =  3.70E+12
   1) H2O     + O1D     = OH      + OH           1.459E+11
   2) H2      + O1D     = OH      + H            5.653E+08
   3) H2      + O       = OH      + H            5.258E+06
   5) H       + O3      = OH      + O2           3.761E+11
   9) H       + HO2     = OH      + OH           9.160E+08
  13) HO2     + O       = OH      + O2           2.223E+12
  14) HO2     + O3      = OH      + O2      O2   1.893E+11
  25) H2O     + HV      = H       + OH           6.266E+09
  28) H2O2    + HV      = OH      + OH           3.167E+10
  37) O       + HCO     = OH      + CO           2.371E+03
  48) H2CO    + O       = HCO     + OH           2.514E+08
  49) H2O2    + O       = OH      + HO2          4.705E+06
  50) HO2     + HV      = OH      + O            3.772E+09
  52) CH3OOH  + HV      = H3CO    + OH           1.251E+10
  54) HNO2    + HV      = NO      + OH           5.474E+09
  55) HNO3    + HV      = NO2     + OH           1.280E+10
  59) CH4     + O1D     = CH3     + OH           1.244E+09
  75) H3CO    + O       = H2CO    + OH           1.317E+03
  85) NO      + HO2     = NO2     + OH           5.092E+11
  89) NO2     + H       = NO      + OH           2.091E+08
  93) HO2NO2  + O       = NO2     + OH      O2   1.067E+05
 112) CL      + HO2     = CLO     + OH           2.071E+07
 128) HCL     + O       = CL      + OH           1.390E+06
 129) HOCL    + O       = CLO     + OH           4.681E+06
 135) HOCL    + HV      = OH      + CL           2.255E+09
 146) CL      + HOCL    = CL2     + OH           9.114E+05
 160) SO      + HO2     = SO2     + OH           1.240E+04
 169) HSO3    + O       = OH      + SO3          2.868E-03
 172) H2S     + O       = OH      + HS           1.910E+03
 174) HS      + O2      = OH      + SO           1.248E+08
 184) S       + HO2     = SO      + OH           3.407E-04
 188) H2SO4   + HV      = SO2     + OH      OH   7.473E+02
 213) HSO     + H       = HS      + OH           9.483E+00
 216) HSO     + O       = OH      + SO           4.474E+05

OH                     LOSS RXS                INT RX RATE    TL =  3.70E+12
   4) H2      + OH      = H2O     + H            4.540E+10
  10) OH      + O       = H       + O2           2.474E+12
  11) OH      + HO2     = H2O     + O2           5.623E+10
  12) OH      + O3      = HO2     + O2           4.681E+11
  16) H2O2    + OH      = HO2     + H2O          2.614E+10
  20) OH      + OH      = H2O     + O            6.576E+08
  30) CO      + OH      = CO2     + H            3.480E+11
  35) OH      + HCO     = H2O     + CO           1.089E+01
  45) H2CO    + OH      = H2O     + HCO          3.899E+10
  46) H       + OH      = H2O     +              1.847E+05
  47) OH      + OH      = H2O2    +              2.043E+07
  58) CH4     + OH      = CH3     + H2O          1.288E+11
  68) CH3     + OH      = H2CO    + H2           7.532E+03
  76) H3CO    + OH      = H2CO    + H2O          6.230E+04
  81) N       + OH      = NO      + H            3.152E+06
  86) NO      + OH      = HNO2    +              5.475E+09
  88) NO2     + OH      = HNO3    +              2.342E+10
  90) HNO3    + OH      = H2O     + NO3          5.312E+09
  92) HO2NO2  + OH      = NO2     + H2O     O2   5.172E+09
  96) CH3OOH  + OH      = CH3O2   + H2O          5.524E+10
  97) CH3O2   + OH      = H3CO    + HO2          1.032E+10
 103) OH      + NO3     = HO2     + NO2          4.893E+07
 104) CH3CL   + OH      = CL      + H2O          3.300E+08
 124) CLO     + OH      = CL      + HO2          3.338E+09
 125) HCL     + OH      = CL      + H2O          7.821E+08
 126) HOCL    + OH      = CLO     + H2O          2.843E+07
 127) CLONO2  + OH      = CL      + HO2     NO2  5.888E+07
 131) CL2     + OH      = HOCL    + CL           2.428E+02
 148) CLONO   + OH      = HOCL    + NO2          1.466E+03
 162) SO      + OH      = SO2     + H            4.064E+03
 163) SO2     + OH      = HSO3    +              2.290E+09
 167) HSO3    + OH      = H2O     + SO3          2.919E-02
 170) H2S     + OH      = H2O     + HS           3.325E+08
 181) S       + OH      = SO      + H            3.134E-03
 212) HSO     + OH      = H2O     + SO           2.050E+08

HO2                 PRODUCTION RXS              INT RX RATE    TP =  3.33E+12
   6) H       + O2      = HO2     +              2.525E+12
  12) OH      + O3      = HO2     + O2           4.681E+11
  16) H2O2    + OH      = HO2     + H2O          2.614E+10
  44) HCO     + O2      = HO2     + CO           6.756E+10
  49) H2O2    + O       = OH      + HO2          4.705E+06
  70) CH3     + O3      = H2CO    + HO2          2.390E+06
  74) H3CO    + O2      = H2CO    + HO2          1.206E+11
  94) HO2NO2  + HV      = HO2     + NO2          9.806E+10
  95) HO2NO2  + HV      = HO2     + NO2          3.673E+09
  97) CH3O2   + OH      = H3CO    + HO2          1.032E+10
 103) OH      + NO3     = HO2     + NO2          4.893E+07
 110) CL      + H2O2    = HCL     + HO2          1.300E+06
 124) CLO     + OH      = CL      + HO2          3.338E+09
 127) CLONO2  + OH      = CL      + HO2     NO2  5.888E+07
 166) HSO3    + O2      = HO2     + SO3          2.290E+09

HO2                    LOSS RXS                INT RX RATE    TL =  3.33E+12
   7) H       + HO2     = H2      + O2           8.142E+07
   8) H       + HO2     = H2O     + O            2.035E+07
   9) H       + HO2     = OH      + OH           9.160E+08
  11) OH      + HO2     = H2O     + O2           5.623E+10
  13) HO2     + O       = OH      + O2           2.223E+12
  14) HO2     + O3      = OH      + O2      O2   1.893E+11
  15) HO2     + HO2     = H2O2    + O2           7.781E+10
  50) HO2     + HV      = OH      + O            3.772E+09
  71) CH3O2   + HO2     = CH3OOH  + O2           7.786E+10
  85) NO      + HO2     = NO2     + OH           5.092E+11
  91) HO2     + NO2     = HO2NO2  +              1.070E+11
 111) CL      + HO2     = HCL     + O2           1.005E+08
 112) CL      + HO2     = CLO     + OH           2.071E+07
 123) CLO     + HO2     = HOCL    + O2           2.291E+09
 140) HO2     + NO3     = HNO3    + O2           1.837E+08
 160) SO      + HO2     = SO2     + OH           1.240E+04
 175) HS      + HO2     = H2S     + O2           3.646E+05
 183) S       + HO2     = HS      + O2           3.407E-04
 184) S       + HO2     = SO      + OH           3.407E-04

H2O2                PRODUCTION RXS              INT RX RATE    TP =  7.78E+10
  15) HO2     + HO2     = H2O2    + O2           7.781E+10
  47) OH      + OH      = H2O2    +              2.043E+07

H2O2                   LOSS RXS                INT RX RATE    TL =  7.31E+10
  16) H2O2    + OH      = HO2     + H2O          2.614E+10
  28) H2O2    + HV      = OH      + OH           3.167E+10
  49) H2O2    + O       = OH      + HO2          4.705E+06
 110) CL      + H2O2    = HCL     + HO2          1.300E+06

O3                  PRODUCTION RXS              INT RX RATE    TP =  2.08E+15
  18) O       + O2      = O3      +              2.079E+15

O3                     LOSS RXS                INT RX RATE    TL =  2.08E+15
   5) H       + O3      = OH      + O2           3.761E+11
  12) OH      + O3      = HO2     + O2           4.681E+11
  14) HO2     + O3      = OH      + O2      O2   1.893E+11
  19) O       + O3      = O2      + O2           1.053E+12
  26) O3      + HV      = O2      + O1D          5.990E+14
  27) O3      + HV      = O2      + O            1.455E+15
  70) CH3     + O3      = H2CO    + HO2          2.390E+06
  80) N       + O3      = NO      + O2           1.035E+04
  83) NO      + O3      = NO2     + O2           2.249E+13
  98) O3      + NO2     = O2      + NO3          2.169E+10
 105) CL      + O3      = CLO     + O2           8.999E+11
 200) SO      + O3      = SO2     + O2           2.027E+05
 202) HS      + O3      = HSO     + O2           2.036E+08
 204) S       + O3      = SO      + O2           4.268E+00

H                   PRODUCTION RXS              INT RX RATE    TP =  2.90E+12
   2) H2      + O1D     = OH      + H            5.653E+08
   3) H2      + O       = OH      + H            5.258E+06
   4) H2      + OH      = H2O     + H            4.540E+10
  10) OH      + O       = H       + O2           2.474E+12
  25) H2O     + HV      = H       + OH           6.266E+09
  30) CO      + OH      = CO2     + H            3.480E+11
  36) O       + HCO     = H       + CO2          2.371E+03
  39) H2CO    + HV      = HCO     + H            2.820E+10
  40) HCO     + HV      = H       + CO           2.299E+02
  64) CH23    + H2      = CH3     + H            4.167E-04
  69) CH3     + O       = H2CO    + H            1.544E+06
  81) N       + OH      = NO      + H            3.152E+06
 106) CL      + H2      = HCL     + H            4.032E+07
 134) HCL     + HV      = H       + CL           5.159E+06
 158) H2S     + HV      = HS      + H            4.896E+01
 162) SO      + OH      = SO2     + H            4.064E+03
 173) HS      + O       = H       + SO           7.402E+01
 179) HS      + S       = H       + S2           6.531E-14
 181) S       + OH      = SO      + H            3.134E-03
 219) N2O     + H       = NO      + NO      H    4.566E-18

H                      LOSS RXS                INT RX RATE    TL =  2.90E+12
   5) H       + O3      = OH      + O2           3.761E+11
   6) H       + O2      = HO2     +              2.525E+12
   7) H       + HO2     = H2      + O2           8.142E+07
   8) H       + HO2     = H2O     + O            2.035E+07
   9) H       + HO2     = OH      + OH           9.160E+08
  32) H       + CO      = HCO     +              5.239E+02
  33) H       + HCO     = H2      + CO           4.199E-01
  41) H2CO    + H       = H2      + HCO          8.275E+03
  43) H       + H       = H2      +              7.939E+02
  46) H       + OH      = H2O     +              1.847E+05
  89) NO2     + H       = NO      + OH           2.091E+08
 168) HSO3    + H       = H2      + SO3          1.081E-06
 171) H2S     + H       = H2      + HS           2.963E+00
 178) HS      + H       = H2      + S            1.027E-04
 210) H       + SO      = HSO     +              5.281E-03
 213) HSO     + H       = HS      + OH           9.483E+00
 214) HSO     + H       = H2      + SO           8.429E-01
 219) N2O     + H       = NO      + NO      H    4.566E-18

H2                  PRODUCTION RXS              INT RX RATE    TP =  4.93E+10
   7) H       + HO2     = H2      + O2           8.142E+07
  33) H       + HCO     = H2      + CO           4.199E-01
  38) H2CO    + HV      = H2      + CO           4.913E+10
  41) H2CO    + H       = H2      + HCO          8.275E+03
  43) H       + H       = H2      +              7.939E+02
  51) CH4     + HV      = CH21    + H2           1.946E+05
  60) CH4     + O1D     = H2CO    + H2           1.244E+08
  68) CH3     + OH      = H2CO    + H2           7.532E+03
 168) HSO3    + H       = H2      + SO3          1.081E-06
 171) H2S     + H       = H2      + HS           2.963E+00
 178) HS      + H       = H2      + S            1.027E-04
 214) HSO     + H       = H2      + SO           8.429E-01

H2                     LOSS RXS                INT RX RATE    TL =  4.60E+10
   2) H2      + O1D     = OH      + H            5.653E+08
   3) H2      + O       = OH      + H            5.258E+06
   4) H2      + OH      = H2O     + H            4.540E+10
  64) CH23    + H2      = CH3     + H            4.167E-04
 106) CL      + H2      = HCL     + H            4.032E+07

CH4                 PRODUCTION RXS              INT RX RATE    TP =  0.00E+00

CH4                    LOSS RXS                INT RX RATE    TL =  1.31E+11
  51) CH4     + HV      = CH21    + H2           1.946E+05
  58) CH4     + OH      = CH3     + H2O          1.288E+11
  59) CH4     + O1D     = CH3     + OH           1.244E+09
  60) CH4     + O1D     = H2CO    + H2           1.244E+08
  61) CH21    + CH4     = CH3     + CH3          3.605E-03
  65) CH23    + CH4     = CH3     + CH3          1.189E-04
 107) CL      + CH4     = HCL     + CH3          8.411E+08

CO                  PRODUCTION RXS              INT RX RATE    TP =  1.18E+11
  29) CO2     + HV      = CO      + O            9.334E+08
  33) H       + HCO     = H2      + CO           4.199E-01
  35) OH      + HCO     = H2O     + CO           1.089E+01
  37) O       + HCO     = OH      + CO           2.371E+03
  38) H2CO    + HV      = H2      + CO           4.913E+10
  40) HCO     + HV      = H       + CO           2.299E+02
  42) CO2     + HV      = CO      + O1D          2.823E+06
  44) HCO     + O2      = HO2     + CO           6.756E+10
 177) HS      + HCO     = H2S     + CO           1.401E-05
 207) S       + CO2     = SO      + CO           5.138E-07
 209) SO      + HCO     = HSO     + CO           1.081E-07

CO                     LOSS RXS                INT RX RATE    TL =  3.48E+11
  30) CO      + OH      = CO2     + H            3.480E+11
  31) CO      + O       = CO2     +              2.077E+05
  32) H       + CO      = HCO     +              5.239E+02

CH3OOH              PRODUCTION RXS              INT RX RATE    TP =  7.79E+10
  71) CH3O2   + HO2     = CH3OOH  + O2           7.786E+10

CH3OOH                 LOSS RXS                INT RX RATE    TL =  7.52E+10
  52) CH3OOH  + HV      = H3CO    + OH           1.251E+10
  96) CH3OOH  + OH      = CH3O2   + H2O          5.524E+10

CH3O2               PRODUCTION RXS              INT RX RATE    TP =  1.86E+11
  67) CH3     + O2      = CH3O2   +              1.309E+11
  96) CH3OOH  + OH      = CH3O2   + H2O          5.524E+10

CH3O2                  LOSS RXS                INT RX RATE    TL =  1.86E+11
  71) CH3O2   + HO2     = CH3OOH  + O2           7.786E+10
  72) CH3O2   + CH3O2   = H3CO    + H3CO    O2   2.796E+09
  73) CH3O2   + NO      = H3CO    + NO2          9.214E+10
  97) CH3O2   + OH      = H3CO    + HO2          1.032E+10

N2O                 PRODUCTION RXS              INT RX RATE    TP =  2.32E+06
 218) N2      + O1D     = N2O     +              2.319E+06

N2O                    LOSS RXS                INT RX RATE    TL =  6.77E+08
  53) N2O     + HV      = N2      + O            5.703E+08
  77) N2O     + O1D     = NO      + NO           6.180E+07
  78) N2O     + O1D     = N2      + O2           4.520E+07
 219) N2O     + H       = NO      + NO      H    4.566E-18
 220) N2O     + NO      = NO2     + N2           1.244E-22

NO                  PRODUCTION RXS              INT RX RATE    TP =  2.37E+13
  54) HNO2    + HV      = NO      + OH           5.474E+09
  57) NO2     + HV      = NO      + O            2.124E+13
  77) N2O     + O1D     = NO      + NO           6.180E+07
  79) N       + O2      = NO      + O            8.731E+07
  80) N       + O3      = NO      + O2           1.035E+04
  81) N       + OH      = NO      + H            3.152E+06
  87) NO2     + O       = NO      + O2           2.408E+12
  89) NO2     + H       = NO      + OH           2.091E+08
  99) NO2     + NO3     = NO      + NO2     O2   2.157E+05
 116) CL      + NOCL    = NO      + CL2          5.522E+03
 136) NOCL    + HV      = CL      + NO           2.295E+06
 199) SO      + NO2     = SO2     + NO           4.709E+04
 203) HS      + NO2     = HSO     + NO           3.477E+06
 219) N2O     + H       = NO      + NO      H    4.566E-18

NO                     LOSS RXS                INT RX RATE    TL =  2.37E+13
  56) NO      + HV      = N       + O            1.009E+08
  73) CH3O2   + NO      = H3CO    + NO2          9.214E+10
  82) N       + NO      = N2      + O            1.040E+07
  83) NO      + O3      = NO2     + O2           2.249E+13
  84) NO      + O       = NO2     +              5.735E+09
  85) NO      + HO2     = NO2     + OH           5.092E+11
  86) NO      + OH      = HNO2    +              5.475E+09
 102) NO      + NO3     = NO2     + NO2          1.897E+10
 114) CL      + NO      = NOCL    +              2.301E+06
 121) CLO     + NO      = CL      + NO2          5.400E+11
 220) N2O     + NO      = NO2     + N2           1.244E-22

NO2                 PRODUCTION RXS              INT RX RATE    TP =  2.38E+13
  55) HNO3    + HV      = NO2     + OH           1.280E+10
  73) CH3O2   + NO      = H3CO    + NO2          9.214E+10
  83) NO      + O3      = NO2     + O2           2.249E+13
  84) NO      + O       = NO2     +              5.735E+09
  85) NO      + HO2     = NO2     + OH           5.092E+11
  92) HO2NO2  + OH      = NO2     + H2O     O2   5.172E+09
  93) HO2NO2  + O       = NO2     + OH      O2   1.067E+05
  94) HO2NO2  + HV      = HO2     + NO2          9.806E+10
  95) HO2NO2  + HV      = HO2     + NO2          3.673E+09
  99) NO2     + NO3     = NO      + NO2     O2   2.157E+05
 100) O       + NO3     = O2      + NO2          3.365E+08
 102) NO      + NO3     = NO2     + NO2          1.897E+10
 103) OH      + NO3     = HO2     + NO2          4.893E+07
 113) CL      + CLONO2  = CL      + CL      NO2  1.194E+07
 121) CLO     + NO      = CL      + NO2          5.400E+11
 127) CLONO2  + OH      = CL      + HO2     NO2  5.888E+07
 130) CLONO2  + O       = CL      + O2      NO2  1.711E+08
 137) CLONO   + HV      = CL      + NO2          3.743E+07
 145) CL      + NO3     = CLO     + NO2          2.949E+05
 148) CLONO   + OH      = HOCL    + NO2          1.466E+03
 151) NO3     + HV      = NO2     + O            1.606E+10
 153) N2O5    + HV      = NO2     + NO3          5.490E+08
 154) N2O5    + HV      = NO2     + NO3          1.910E+07
 220) N2O     + NO      = NO2     + N2           1.244E-22

NO2                    LOSS RXS                INT RX RATE    TL =  2.38E+13
  57) NO2     + HV      = NO      + O            2.124E+13
  87) NO2     + O       = NO      + O2           2.408E+12
  88) NO2     + OH      = HNO3    +              2.342E+10
  89) NO2     + H       = NO      + OH           2.091E+08
  91) HO2     + NO2     = HO2NO2  +              1.070E+11
  98) O3      + NO2     = O2      + NO3          2.169E+10
  99) NO2     + NO3     = NO      + NO2     O2   2.157E+05
 115) CL      + NO2     = CLONO   +              3.561E+07
 122) CLO     + NO2     = CLONO2  +              4.577E+09
 150) NO2     + O       = NO3     +              4.455E+09
 152) NO3     + NO2     = N2O5    +              7.497E+08
 199) SO      + NO2     = SO2     + NO           4.709E+04
 203) HS      + NO2     = HSO     + NO           3.477E+06

HNO2                PRODUCTION RXS              INT RX RATE    TP =  5.47E+09
  86) NO      + OH      = HNO2    +              5.475E+09

HNO2                   LOSS RXS                INT RX RATE    TL =  5.47E+09
  54) HNO2    + HV      = NO      + OH           5.474E+09

HNO3                PRODUCTION RXS              INT RX RATE    TP =  2.40E+10
  88) NO2     + OH      = HNO3    +              2.342E+10
 140) HO2     + NO3     = HNO3    + O2           1.837E+08
 155) N2O5    + H2O     = HNO3    + HNO3         1.816E+08

HNO3                   LOSS RXS                INT RX RATE    TL =  2.24E+10
  55) HNO3    + HV      = NO2     + OH           1.280E+10
  90) HNO3    + OH      = H2O     + NO3          5.312E+09

HO2NO2              PRODUCTION RXS              INT RX RATE    TP =  1.07E+11
  91) HO2     + NO2     = HO2NO2  +              1.070E+11

HO2NO2                 LOSS RXS                INT RX RATE    TL =  1.07E+11
  92) HO2NO2  + OH      = NO2     + H2O     O2   5.172E+09
  93) HO2NO2  + O       = NO2     + OH      O2   1.067E+05
  94) HO2NO2  + HV      = HO2     + NO2          9.806E+10
  95) HO2NO2  + HV      = HO2     + NO2          3.673E+09

NO3                 PRODUCTION RXS              INT RX RATE    TP =  3.63E+10
  90) HNO3    + OH      = H2O     + NO3          5.312E+09
  98) O3      + NO2     = O2      + NO3          2.169E+10
 138) CLONO2  + HV      = CL      + NO3          4.327E+09
 150) NO2     + O       = NO3     +              4.455E+09
 153) N2O5    + HV      = NO2     + NO3          5.490E+08
 154) N2O5    + HV      = NO2     + NO3          1.910E+07

NO3                    LOSS RXS                INT RX RATE    TL =  3.63E+10
  99) NO2     + NO3     = NO      + NO2     O2   2.157E+05
 100) O       + NO3     = O2      + NO2          3.365E+08
 102) NO      + NO3     = NO2     + NO2          1.897E+10
 103) OH      + NO3     = HO2     + NO2          4.893E+07
 140) HO2     + NO3     = HNO3    + O2           1.837E+08
 145) CL      + NO3     = CLO     + NO2          2.949E+05
 147) CLO     + NO3     = CLONO   + O2           1.816E+06
 151) NO3     + HV      = NO2     + O            1.606E+10
 152) NO3     + NO2     = N2O5    +              7.497E+08

N2O5                PRODUCTION RXS              INT RX RATE    TP =  7.50E+08
 152) NO3     + NO2     = N2O5    +              7.497E+08

N2O5                   LOSS RXS                INT RX RATE    TL =  7.50E+08
 153) N2O5    + HV      = NO2     + NO3          5.490E+08
 154) N2O5    + HV      = NO2     + NO3          1.910E+07
 155) N2O5    + H2O     = HNO3    + HNO3         1.816E+08

CL2O2               PRODUCTION RXS              INT RX RATE    TP =  2.37E+06
 141) CLO     + CLO     = CL2O2   +              2.373E+06

CL2O2                  LOSS RXS                INT RX RATE    TL =  2.37E+06
 142) CL2O2   + HV      = CLO2    + CL           1.168E+06
 143) CL2O2   + HV      = CLO     + CLO          1.205E+06

CH3CL               PRODUCTION RXS              INT RX RATE    TP =  0.00E+00

CH3CL                  LOSS RXS                INT RX RATE    TL =  3.31E+08
 101) CH3CL   + HV      = CH3     + CL           5.352E+03
 104) CH3CL   + OH      = CL      + H2O          3.300E+08
 108) CL      + CH3CL   = CL      + HCL          9.671E+05

HOCL                PRODUCTION RXS              INT RX RATE    TP =  2.29E+09
 123) CLO     + HO2     = HOCL    + O2           2.291E+09
 131) CL2     + OH      = HOCL    + CL           2.428E+02
 148) CLONO   + OH      = HOCL    + NO2          1.466E+03

HOCL                   LOSS RXS                INT RX RATE    TL =  2.29E+09
 126) HOCL    + OH      = CLO     + H2O          2.843E+07
 129) HOCL    + O       = CLO     + OH           4.681E+06
 135) HOCL    + HV      = OH      + CL           2.255E+09
 146) CL      + HOCL    = CL2     + OH           9.114E+05

CL                  PRODUCTION RXS              INT RX RATE    TP =  7.19E+13
 101) CH3CL   + HV      = CH3     + CL           5.352E+03
 104) CH3CL   + OH      = CL      + H2O          3.300E+08
 108) CL      + CH3CL   = CL      + HCL          9.671E+05
 113) CL      + CLONO2  = CL      + CL      NO2  1.194E+07
 120) CLO     + O       = CL      + O2           3.498E+11
 121) CLO     + NO      = CL      + NO2          5.400E+11
 124) CLO     + OH      = CL      + HO2          3.338E+09
 125) HCL     + OH      = CL      + H2O          7.821E+08
 127) CLONO2  + OH      = CL      + HO2     NO2  5.888E+07
 128) HCL     + O       = CL      + OH           1.390E+06
 130) CLONO2  + O       = CL      + O2      NO2  1.711E+08
 131) CL2     + OH      = HOCL    + CL           2.428E+02
 132) CL2     + HV      = CL      + CL           9.173E+05
 134) HCL     + HV      = H       + CL           5.159E+06
 135) HOCL    + HV      = OH      + CL           2.255E+09
 136) NOCL    + HV      = CL      + NO           2.295E+06
 137) CLONO   + HV      = CL      + NO2          3.743E+07
 138) CLONO2  + HV      = CL      + NO3          4.327E+09
 139) CLO2    + HV      = CL      + O2           1.838E+13
 142) CL2O2   + HV      = CLO2    + CL           1.168E+06
 144) CLO2    + HV      = CL      + O2           5.266E+13

CL                     LOSS RXS                INT RX RATE    TL =  7.19E+13
 105) CL      + O3      = CLO     + O2           8.999E+11
 106) CL      + H2      = HCL     + H            4.032E+07
 107) CL      + CH4     = HCL     + CH3          8.411E+08
 108) CL      + CH3CL   = CL      + HCL          9.671E+05
 109) CL      + H2CO    = HCL     + HCO          1.248E+08
 110) CL      + H2O2    = HCL     + HO2          1.300E+06
 111) CL      + HO2     = HCL     + O2           1.005E+08
 112) CL      + HO2     = CLO     + OH           2.071E+07
 113) CL      + CLONO2  = CL      + CL      NO2  1.194E+07
 114) CL      + NO      = NOCL    +              2.301E+06
 115) CL      + NO2     = CLONO   +              3.561E+07
 116) CL      + NOCL    = NO      + CL2          5.522E+03
 117) CL      + O2      = CLO2    +              7.103E+13
 118) CL      + CLO2    = CL2     + O2           6.285E+02
 119) CL      + CLO2    = CLO     + CLO          3.279E+01
 145) CL      + NO3     = CLO     + NO2          2.949E+05
 146) CL      + HOCL    = CL2     + OH           9.114E+05

CLO                 PRODUCTION RXS              INT RX RATE    TP =  9.00E+11
 105) CL      + O3      = CLO     + O2           8.999E+11
 112) CL      + HO2     = CLO     + OH           2.071E+07
 119) CL      + CLO2    = CLO     + CLO          3.279E+01
